IRIS|LIBIRIS|COM|LIBCOM|DISP_MED14|DISP_D114|DISP_D914
721810502|Haut de Gazonfier|72181|Le Mans|23789,0|11944,0|46515,0
721810503|Bas de Gazonfier|72181|Le Mans|22047,0|12062,1|34546,0
721810601|Tessé|72181|Le Mans|29111,9|13213,0|59032,5
721810602|Jardin des plantes|72181|Le Mans|27564,6|14227,7|52236,5
721810701|Clairfontaine|72181|Le Mans|22171,0|13377,3|37130,7
721810702|Yzeuville|72181|Le Mans|22699,6|13206,7|37412,5
721810801|Banjan-Croix de Pierre|72181|Le Mans|20088,0|10989,0|34185,3
721810802|Bellevue|72181|Le Mans|14761,0|8010,0|30244,0
721810803|Fontenelles|72181|Le Mans|20730,3|11725,3|33509,3
721810804|Maillets-Isaac|72181|Le Mans|19932,4|10426,0|40027,3
721810901|Villaret|72181|Le Mans|23950,0|14188,8|37876,7
721810902|Meslier|72181|Le Mans|27391,3|15659,3|48582,0
721811001|Batignolles|72181|Le Mans|21737,3|12971,3|34069,4
721811002|Sables d'Or|72181|Le Mans|18887,0|9692,8|32842,0
721811003|Miroir|72181|Le Mans|18684,0|9568,8|32471,0
721811101|Saint-Georges|72181|Le Mans|22482,8|13053,5|36168,0
721811102|Riffaudières|72181|Le Mans|21898,6|13683,2|32719,3
721811103|Olivier Heuzé|72181|Le Mans|20908,0|13381,0|34258,5
721811201|Carnot|72181|Le Mans|21645,5|12832,8|35749,3
721811202|Saint-Pavin|72181|Le Mans|20850,7|11255,0|35575,0
721811203|Patis-Saint-Lazare|72181|Le Mans|22190,0|10756,0|39001,3
721811301|Hôpital-Chanzy|72181|Le Mans|22098,0|11778,2|39020,0
721811302|Chasse Royale|72181|Le Mans|19127,0|9742,7|31664,0
721811303|Pré|72181|Le Mans|20596,7|9582,5|38329,0
721811401|Cadran|72181|Le Mans|23646,0|13717,1|37605,3
721811402|Epine|72181|Le Mans|15297,5|8242,0|25000,7
721811501|Gallière|72181|Le Mans|20290,0|12620,8|31608,0
721811502|Boussinière|72181|Le Mans|21209,5|12278,8|35781,7
721811601|Université|72181|Le Mans|20155,3|10269,0|34367,2
721811602|Ardriers|72181|Le Mans|20599,0|12382,4|32291,7
721811701|Sablonnière|72181|Le Mans|12092,9|6917,5|22582,0
721811702|Sablons centre|72181|Le Mans|12006,9|6915,3|22088,4
721811703|Newton|72181|Le Mans|12751,1|7391,4|24014,0
721811801|Petit Louvre|72181|Le Mans|11341,0|7201,0|19723,0
721811802|Epau|72181|Le Mans|12174,8|7691,4|20915,0
721811803|Gué Bernisson|72181|Le Mans|12871,3|7192,0|23766,0
721811901|Jaurès Crétois|72181|Le Mans|20367,6|11512,7|32133,9
721811902|Jaurès Bertinière|72181|Le Mans|19122,5|9526,0|31201,7
721812001|Pontlieue|72181|Le Mans|16603,1|9384,3|29103,3
721812002|Michel Ange|72181|Le Mans|14730,6|7916,2|25502,7
721812101|Ronceray|72181|Le Mans|12630,0|7252,0|20828,0
721812102|Glonnières|72181|Le Mans|10882,6|6500,8|18173,0
721812201|Cité des Pins|72181|Le Mans|18741,3|9815,0|28428,0
721812202|Vert Galant|72181|Le Mans|17096,9|10373,5|26214,8
721812301|Christ Sauveur|72181|Le Mans|15025,2|9257,4|21638,0
721812302|Marcel Paul|72181|Le Mans|20216,7|12177,0|30948,8
721812303|Sources|72181|Le Mans|18262,5|9912,9|29107,0
721812401|Pavoine|72181|Le Mans|18443,0|10076,5|29565,3
721812402|Maroc|72181|Le Mans|15861,0|9139,5|25042,2
721812403|Oasis|72181|Le Mans|21076,5|12618,8|32420,8
721812501|Funay|72181|Le Mans|19084,0|10953,8|28768,0
721812502|Bruyères|72181|Le Mans|17264,8|9835,2|26638,9
722640101|Gastines-Leclerc|72264|Sablé-sur-Sarthe|20267,3|12534,0|33243,3
722640102|Montreux|72264|Sablé-sur-Sarthe|16006,7|8482,4|28456,0
722640103|Le Pré|72264|Sablé-sur-Sarthe|18588,0|11188,6|27868,5
722640104|Rocade-  Chartrie|72264|Sablé-sur-Sarthe|15783,3|9142,5|25820,7
722640105|Centre|72264|Sablé-sur-Sarthe|18233,0|8926,5|33045,2
730080101|Centre Ville-Nord|73008|Aix-les-Bains|20414,0|11112,0|38111,0
730080102|Centre Ville-Sud|73008|Aix-les-Bains|20366,0|11515,9|35531,0
730080201|Memard-Corsuet|73008|Aix-les-Bains|23201,3|12406,4|42558,0
730080202|Rondeau-Bord du Lac|73008|Aix-les-Bains|22547,3|12467,1|40538,5
730080203|Italie-Jacotot|73008|Aix-les-Bains|18327,2|10924,2|30167,3
730080204|Quartier Lepic|73008|Aix-les-Bains|17783,9|9124,5|30337,8
730080301|Lafin|73008|Aix-les-Bains|15505,6|9788,0|27445,4
730080302|Saint-Simond|73008|Aix-les-Bains|21172,0|11532,7|35913,3
730080401|Tir aux Pigeons|73008|Aix-les-Bains|25575,7|15509,6|44811,1
730080402|Chantemerle-Saint-Pol|73008|Aix-les-Bains|25421,7|12957,4|55316,7
730080403|Marlioz|73008|Aix-les-Bains|19895,3|10211,0|37260,5
730110101|Conflans|73011|Albertville|19598,7|11164,0|33122,0
730110102|Centre Ville|73011|Albertville|18220,0|9781,0|33040,0
730110103|Saint-Sigismond|73011|Albertville|20984,8|12095,6|35506,8
730110104|Jean Jaurès-Jean Moulin-Ripaille|73011|Albertville|18117,2|9792,7|29877,0
730110105|Val des Roses|73011|Albertville|15509,2|8973,6|26697,0
730110106|Plaine d'Albertville|73011|Albertville|15944,0|9095,2|28558,7
730650101|Bellevue|73065|Chambéry|18865,0|9043,8|36998,0
730650201|Biollay 1|73065|Chambéry|17518,1|10208,6|30213,9
730650202|Biollay 2|73065|Chambéry|14596,6|8843,5|23660,0
730650301|Stade 1|73065|Chambéry|21693,0|11593,8|40248,0
730650302|Stade 2|73065|Chambéry|22653,4|12974,0|41329,2
730650303|Stade 3|73065|Chambéry|20975,7|11202,2|35034,8
730650401|Bissy 1|73065|Chambéry|21118,0|12534,6|36201,7
730650402|Bissy 2|73065|Chambéry|25262,7|15090,0|41415,0
730650501|Chambery-Le-Vieux|73065|Chambéry|22827,3|13122,7|37652,0
730650601|Chambery-Le-Haut 1|73065|Chambéry|15450,0|8258,7|26774,0
730650602|Chambery-Le-Haut 2|73065|Chambéry|13251,6|7736,4|20936,8
730650603|Chambery-Le-Haut 3|73065|Chambéry|19082,0|10775,3|31017,0
730650604|Chambery-Le-Haut 4|73065|Chambéry|19906,5|11347,4|31238,9
730650605|Chambery-Le-Haut 5|73065|Chambéry|13123,0|7960,5|20171,0
730650701|Chantemerle|73065|Chambéry|19205,0|10391,5|32535,3
730650801|Merande 1|73065|Chambéry|22081,7|10560,0|53018,7
730650802|Merande 2|73065|Chambéry|19825,2|11966,1|32455,0
730650901|Centre-Ville 1|73065|Chambéry|20020,3|9822,9|40635,0
730650902|Centre-Ville 2|73065|Chambéry|21948,6|10806,0|41943,3
730650903|Centre-Ville 3|73065|Chambéry|21071,3|10350,0|41373,0
730651001|Montmelian 1|73065|Chambéry|16669,2|9126,7|28615,0
730651002|Montmelian 2|73065|Chambéry|22134,4|12513,0|42092,0
731790101|Centre-Est|73179|La Motte-Servolex|21518,0|13272,5|34662,8
731790102|Nord-Ouest|73179|La Motte-Servolex|21696,0|12157,8|34800,0
731790103|Sud-Ouest|73179|La Motte-Servolex|25244,7|15414,5|42914,0
731790104|Hameaux|73179|La Motte-Servolex|24567,5|14253,4|41941,0
740100101|Courier|74010|Annecy|25114,0|12490,0|61206,0
740100102|Bonlieu|74010|Annecy|29802,5|14840,7|66072,0
740100103|Vieille Ville|74010|Annecy|24156,7|10896,0|58643,2
740100204|Loverchy|74010|Annecy|22361,3|12430,0|43582,0
740100205|Gare|74010|Annecy|21601,9|11527,0|43505,3
740100302|Hirondelles|74010|Annecy|20341,0|10935,6|40447,3
740100303|Romains|74010|Annecy|22149,0|11632,0|44448,0
740100304|Galbert|74010|Annecy|22150,7|11993,3|45749,0
740100401|Albigny|74010|Annecy|30228,0|14441,0|63411,0
740100402|Salomons|74010|Annecy|22680,6|12712,0|45225,0
740100403|Parmelans|74010|Annecy|24354,5|11733,0|51635,2
740100404|Coteau|74010|Annecy|25819,3|12825,0|50310,0
740100501|Vernet|74010|Annecy|20387,7|10945,6|37500,0
740100502|Fier|74010|Annecy|18935,0|8917,5|34092,0
740100503|Geneve|74010|Annecy|19599,0|10202,0|36582,0
740100601|Novel-Annapurna|74010|Annecy|19715,3|10986,7|33994,0
740100602|Novel-Louis Armand|74010|Annecy|23227,4|13269,0|42503,3
740100603|Les Fins|74010|Annecy|21346,7|12971,2|36040,0
740100604|Novel-Teppes|74010|Annecy|17269,0|9586,7|28548,7
740110101|Albigny|74011|Annecy-le-Vieux|29720,0|14912,9|60518,1
740110102|Pommaries|74011|Annecy-le-Vieux|26316,2|15286,7|49909,0
740110103|Champ-de-Mais|74011|Annecy-le-Vieux|18027,0|10547,1|34090,0
740110201|Clarines|74011|Annecy-le-Vieux|27429,5|14853,0|49588,0
740110202|Varde|74011|Annecy-le-Vieux|27882,0|13797,2|60368,0
740110302|Lachat|74011|Annecy-le-Vieux|28055,3|14267,0|59518,7
740110303|Mont-Veyrier|74011|Annecy-le-Vieux|37566,5|15413,9|95149,2
740120101|Brouaz|74012|Annemasse|20612,0|8514,4|52498,5
740120201|Centre|74012|Annemasse|22458,0|8735,0|54033,3
740120202|Centre-Gare|74012|Annemasse|21777,6|8566,0|54024,0
740120301|Romagny|74012|Annemasse|24441,3|10336,0|51280,0
740120302|Zone-Industrielle|74012|Annemasse|21312,6|10391,5|47194,5
740120401|Chateau Rouge|74012|Annemasse|17760,4|8422,5|38738,7
740120402|Beulet-Ile de France|74012|Annemasse|18009,2|8829,4|39440,0
740120403|Livron-Perrier|74012|Annemasse|15076,8|8250,7|28563,3
740120404|Perrier-Sud|74012|Annemasse|14676,1|8119,3|26749,4
740120501|Vernand|74012|Annemasse|21488,7|10055,0|49225,2
740420101|Bois Jolivet-Les Iles|74042|Bonneville|13823,4|8753,5|21759,3
740420102|Centre|74042|Bonneville|22360,7|11824,5|40500,7
740420103|La Cote d'Hyot-Saint Etienne|74042|Bonneville|25444,0|14247,2|51690,0
740420104|Tucinge-Le Bouchet-Bellerive|74042|Bonneville|19447,1|10619,6|37431,7
740420105|Benery-Dessy-Pontchy-Thuet|74042|Bonneville|25114,0|14273,5|44502,0
740810101|La Serdagne-Ouest|74081|Cluses|22752,0|12190,0|37136,0
740810102|La Serdagne-Est|74081|Cluses|19712,0|11276,3|33409,3
740810201|Les Ewues|74081|Cluses|14301,3|8551,8|21815,2
740810301|Les Villages|74081|Cluses|23105,0|12978,0|42740,0
740810401|Centre-Ville|74081|Cluses|20380,4|11324,6|35800,0
740810501|Messy|74081|Cluses|19493,3|11315,7|33768,7
740930101|Centre Ville-Chevennes|74093|Cran-Gevrier|20284,5|11269,0|35818,0
740930102|Le Vernay|74093|Cran-Gevrier|22052,2|12319,4|37740,0
740930201|Renoir-Cran Ancien|74093|Cran-Gevrier|19858,0|11925,3|33268,5
740930202|Le Jourdil-Beauregard|74093|Cran-Gevrier|18208,1|10079,0|29758,3
740930203|Le Vallon-Riante Colline|74093|Cran-Gevrier|20946,0|12063,0|33800,8
740930302|Alery-Sous-Alery|74093|Cran-Gevrier|22666,7|12414,7|39403,3
740930303|Vert Bois-Le Pont-Neuf|74093|Cran-Gevrier|23747,2|13127,0|41791,0
741330101|Les Terreaux Vernaz|74133|Gaillard|14757,0|6702,2|40836,0
741330102|Centre|74133|Gaillard|22457,4|8348,7|56604,4
741330103|Moellesulaz Pont Noir|74133|Gaillard|25875,7|8668,3|61000,0
741330104|Plaine et Chatelet|74133|Gaillard|28652,0|10587,5|65979,3
742080101|Ouest et Nord|74208|Passy|21900,0|12622,2|37610,7
742080102|Plaine|74208|Passy|23700,8|14118,3|41180,4
742080103|Marlioz|74208|Passy|21512,0|12334,6|35944,0
742080104|Chedde-Les Plagnes|74208|Passy|21013,3|12823,3|32489,5
742240101|Sud|74224|La Roche-sur-Foron|30263,3|16006,0|55081,4
742240102|Centre|74224|La Roche-sur-Foron|22016,3|12196,7|44740,0
742240103|Nord|74224|La Roche-sur-Foron|20872,8|10518,7|42216,1
742250101|Rumilly Centre Nord|74225|Rumilly|19142,0|11217,4|30932,7
742250102|Rumilly Centre Sud|74225|Rumilly|20759,1|11419,4|33428,7
742250103|Rumilly Sud|74225|Rumilly|22154,0|13661,7|35818,7
742250104|Rumilly Nord Ouest|74225|Rumilly|19880,6|11675,4|31722,0
742430101|Sud Ouest|74243|Saint-Julien-en-Genevois|20537,6|7370,4|60151,0
742430102|Nord Est|74243|Saint-Julien-en-Genevois|31597,0|11197,0|70750,7
742430103|Centre|74243|Saint-Julien-en-Genevois|30653,9|9527,0|72919,0
742430104|Nord|74243|Saint-Julien-en-Genevois|32273,9|10857,1|79753,9
742560101|Saint-Martin|74256|Sallanches|25237,1|15520,7|43845,3
742560103|Sud-Saint-Roch|74256|Sallanches|24252,9|14928,0|46361,3
742560104|Peripherie-Nord|74256|Sallanches|21774,4|13369,7|37892,4
742560105|Vouilloux|74256|Sallanches|17308,8|10412,5|26673,3
742560106|Centre|74256|Sallanches|20312,2|12257,2|36061,9
742560107|Peripherie-Sud|74256|Sallanches|21952,9|12960,0|38164,5
742680101|Le Cep|74268|Seynod|20041,0|12438,7|31808,7
742680102|Champ Fleuri|74268|Seynod|16661,3|10384,4|27015,8
742680103|Bois Gentil-Longiret|74268|Seynod|23128,3|13070,0|38525,2
742680202|Bressis-Neigeos|74268|Seynod|24208,0|15112,9|42631,0
742680203|Vieugy-Balmont|74268|Seynod|26593,3|15749,3|47146,0
742680204|Croix Rouge-Cesiere|74268|Seynod|23202,0|13135,3|41191,7
742810101|Centre Ville Est|74281|Thonon-les-Bains|22338,5|12074,4|43978,7
742810102|Rives-Concise|74281|Thonon-les-Bains|23472,0|11938,7|45581,9
742810103|Ripaille-Vongy|74281|Thonon-les-Bains|22713,8|11928,0|45111,5
742810104|Tully-Chatelard|74281|Thonon-les-Bains|19886,0|10567,6|36336,5
742810201|Centre Ville Ouest|74281|Thonon-les-Bains|21763,8|11210,0|43983,0
742810202|Leman-Grangette|74281|Thonon-les-Bains|21582,9|10571,5|46219,4
742810203|Corzent-Marclaz|74281|Thonon-les-Bains|24819,0|12735,5|51238,0
742810204|Collonges|74281|Thonon-les-Bains|16571,2|9486,3|30175,0
742810205|Crete|74281|Thonon-les-Bains|21502,8|12286,0|44440,0
742810206|4 Cites|74281|Thonon-les-Bains|19585,0|10945,3|39443,3
751010201|Les Halles 1|75101|Paris 1er Arrondissement|27777,0|10856,0|62817,6
751010202|Les Halles 2|75101|Paris 1er Arrondissement|34187,3|12585,8|87470,0
751010203|Les Halles 3|75101|Paris 1er Arrondissement|30669,3|12205,8|77887,9
751010204|Les Halles 4|75101|Paris 1er Arrondissement|32951,4|11007,9|82666,7
751010301|Palais Royal 1|75101|Paris 1er Arrondissement|34172,3|11266,4|91758,3
751010401|Place Vendome 1|75101|Paris 1er Arrondissement|39417,1|13252,0|119728,7
751010402|Place Vendome 2|75101|Paris 1er Arrondissement|35663,3|11484,0|98708,0
751020601|Vivienne 1|75102|Paris 2e Arrondissement|34242,7|12748,6|92777,3
751020602|Vivienne 2|75102|Paris 2e Arrondissement|32184,0|11441,0|74584,2
751020701|Mail 1|75102|Paris 2e Arrondissement|31086,2|10159,0|77210,0
751020702|Mail 2|75102|Paris 2e Arrondissement|31790,0|11458,7|77898,7
751020703|Mail 3|75102|Paris 2e Arrondissement|29804,8|11002,5|76616,1
751020801|Bonne Nouvelle 1|75102|Paris 2e Arrondissement|24504,0|8724,7|64566,0
751020802|Bonne Nouvelle 2|75102|Paris 2e Arrondissement|30462,0|10099,0|75818,7
751020803|Bonne Nouvelle 3|75102|Paris 2e Arrondissement|27715,0|9368,3|67017,0
751020804|Bonne Nouvelle 4|75102|Paris 2e Arrondissement|25617,0|8696,0|57445,0
751020805|Bonne Nouvelle 5|75102|Paris 2e Arrondissement|25571,0|9804,4|61330,7
751030901|Arts et Metiers 1|75103|Paris 3e Arrondissement|28356,2|9488,0|64054,3
751030902|Arts et Metiers 2|75103|Paris 3e Arrondissement|29008,7|10206,3|63058,7
751030903|Arts et Metiers 3|75103|Paris 3e Arrondissement|30246,5|10540,0|64522,0
751030904|Arts et Metiers 4|75103|Paris 3e Arrondissement|24691,5|9235,4|59907,0
751030905|Arts et Metiers 5|75103|Paris 3e Arrondissement|27655,3|9742,0|73761,7
751031001|Enfants Rouges 1|75103|Paris 3e Arrondissement|28382,0|10340,9|69380,0
751031002|Enfants Rouges 2|75103|Paris 3e Arrondissement|33084,7|11923,0|81528,4
751031003|Enfants Rouges 3|75103|Paris 3e Arrondissement|32902,9|10911,4|86185,3
751031004|Enfants Rouges 4|75103|Paris 3e Arrondissement|33427,7|11590,4|86384,0
751031101|Les Archives 1|75103|Paris 3e Arrondissement|33503,9|11655,7|79461,6
751031102|Les Archives 2|75103|Paris 3e Arrondissement|36360,0|13195,9|91932,8
751031103|Les Archives 3|75103|Paris 3e Arrondissement|33892,7|11063,3|91526,0
751031104|Les Archives 4|75103|Paris 3e Arrondissement|35293,3|12646,0|94029,5
751031201|Sainte-Avoye 1|75103|Paris 3e Arrondissement|30268,4|9640,0|69178,7
751031202|Sainte-Avoye 2|75103|Paris 3e Arrondissement|31588,1|10507,0|75458,0
751031203|Sainte-Avoye 3|75103|Paris 3e Arrondissement|26094,7|11018,3|67068,5
751031204|Sainte-Avoye 4|75103|Paris 3e Arrondissement|27547,5|10245,0|61107,6
751041301|Saint-Merri 1|75104|Paris 4e Arrondissement|30282,0|10203,9|76554,0
751041302|Saint-Merri 2|75104|Paris 4e Arrondissement|30174,7|11010,7|65107,0
751041303|Saint-Merri 3|75104|Paris 4e Arrondissement|27715,2|9649,0|66648,1
751041401|Saint-Gervais 1|75104|Paris 4e Arrondissement|24170,0|9706,9|60376,7
751041402|Saint-Gervais 2|75104|Paris 4e Arrondissement|29382,5|11007,8|73710,7
751041403|Saint-Gervais 3|75104|Paris 4e Arrondissement|28633,6|10168,0|73072,0
751041404|Saint-Gervais 4|75104|Paris 4e Arrondissement|28506,0|9421,0|70237,3
751041501|Arsenal 1|75104|Paris 4e Arrondissement|28585,0|12575,0|72676,0
751041502|Arsenal 2|75104|Paris 4e Arrondissement|35586,7|13072,7|78879,2
751041503|Arsenal 3|75104|Paris 4e Arrondissement|36169,0|13078,0|86179,0
751041504|Arsenal 4|75104|Paris 4e Arrondissement|32032,2|10614,0|84586,0
751041601|Notre Dame 1|75104|Paris 4e Arrondissement|37249,0|11268,0|118364,4
751051701|Saint-Victor 1|75105|Paris 5e Arrondissement|30451,3|11401,5|65946,7
751051702|Saint-Victor 2|75105|Paris 5e Arrondissement|33571,0|12899,0|75796,7
751051703|Saint-Victor 3|75105|Paris 5e Arrondissement|28180,7|12102,0|64840,5
751051704|Saint-Victor 4|75105|Paris 5e Arrondissement|33881,5|13098,0|80426,7
751051705|Saint-Victor 5|75105|Paris 5e Arrondissement|35716,0|11496,7|93086,0
751051801|Jardin des Plantes 1|75105|Paris 5e Arrondissement|34549,3|13279,0|67397,0
751051802|Jardin des Plantes 2|75105|Paris 5e Arrondissement|31945,3|12263,6|64400,7
751051803|Jardin des Plantes 3|75105|Paris 5e Arrondissement|32144,3|13341,0|65321,3
751051804|Jardin des Plantes 4|75105|Paris 5e Arrondissement|29076,7|12026,0|65933,3
751051805|Jardin des Plantes 5|75105|Paris 5e Arrondissement|28829,0|11599,0|64433,8
751051806|Jardin des Plantes 6|75105|Paris 5e Arrondissement|27958,0|10578,0|61926,0
751051807|Jardin des Plantes 7|75105|Paris 5e Arrondissement|29614,0|13124,0|59318,0
751051808|Jardin des Plantes 8|75105|Paris 5e Arrondissement|34804,3|12684,0|74851,0
751051901|Val de Grace 1|75105|Paris 5e Arrondissement|33788,9|11537,6|72104,3
751051902|Val de Grace 2|75105|Paris 5e Arrondissement|36587,5|12485,0|82631,2
751051903|Val de Grace 3|75105|Paris 5e Arrondissement|34199,0|12347,0|81836,9
751051904|Val de Grace 4|75105|Paris 5e Arrondissement|40946,1|15399,0|102373,3
751051905|Val de Grace 5|75105|Paris 5e Arrondissement|44263,5|13399,2|115590,7
751051906|Val de Grace 6|75105|Paris 5e Arrondissement|36741,3|13523,0|90792,7
751051907|Val de Grace 7|75105|Paris 5e Arrondissement|33969,3|11770,0|88872,8
751051908|Val de Grace 8|75105|Paris 5e Arrondissement|32722,7|11703,8|76249,0
751052001|Sorbonne 1|75105|Paris 5e Arrondissement|30865,3|10695,0|88383,5
751052002|Sorbonne 2|75105|Paris 5e Arrondissement|38790,0|12728,7|98247,8
751052003|Sorbonne 3|75105|Paris 5e Arrondissement|30203,3|8614,0|74140,5
751052004|Sorbonne 4|75105|Paris 5e Arrondissement|32492,9|9992,0|78094,8
751062101|Monnaie 1|75106|Paris 6e Arrondissement|36245,0|11415,0|114502,3
751062102|Monnaie 2|75106|Paris 6e Arrondissement|31612,0|10188,0|85047,0
751062103|Monnaie 3|75106|Paris 6e Arrondissement|33673,0|9626,0|93445,0
751062201|Odeon 1|75106|Paris 6e Arrondissement|43285,3|16425,0|148643,6
751062202|Odeon 2|75106|Paris 6e Arrondissement|41701,5|12144,0|119495,4
751062203|Odeon 3|75106|Paris 6e Arrondissement|33525,1|11161,5|100339,0
751062204|Odeon 4|75106|Paris 6e Arrondissement|34845,6|11917,5|103442,7
751062301|Notre Dame des Champs 1|75106|Paris 6e Arrondissement|42157,6|14348,0|115899,6
751062302|Notre Dame des Champs 2|75106|Paris 6e Arrondissement|46200,6|15346,0|138111,5
751062303|Notre Dame des Champs 3|75106|Paris 6e Arrondissement|40791,2|12394,6|116044,0
751062304|Notre Dame des Champs 4|75106|Paris 6e Arrondissement|42883,0|15318,0|129204,0
751062305|Notre Dame des Champs 5|75106|Paris 6e Arrondissement|43362,2|14246,0|107324,7
751062306|Notre Dame des Champs 6|75106|Paris 6e Arrondissement|40232,9|14559,0|94288,0
751062307|Notre Dame des Champs 7|75106|Paris 6e Arrondissement|41324,7|14289,0|105734,8
751062308|Notre Dame des Champs 8|75106|Paris 6e Arrondissement|36178,7|12499,3|103870,5
751062309|Notre Dame des Champs 9|75106|Paris 6e Arrondissement|35504,8|12714,0|94471,0
751062310|Notre Dame des Champs 10|75106|Paris 6e Arrondissement|37304,4|12471,0|109630,0
751062311|Notre Dame des Champs 11|75106|Paris 6e Arrondissement|43634,3|15862,6|111884,7
751062401|Saint-Germain des Pres 1|75106|Paris 6e Arrondissement|36575,4|12363,8|105033,0
751062402|Saint-Germain des Pres 2|75106|Paris 6e Arrondissement|37052,0|12037,5|118204,3
751072501|Saint-Thomas d'Aquin 1|75107|Paris 7e Arrondissement|48987,0|14329,3|171328,7
751072502|Saint-Thomas d'Aquin 2|75107|Paris 7e Arrondissement|45800,7|14986,1|134935,3
751072503|Saint-Thomas d'Aquin 3|75107|Paris 7e Arrondissement|44625,7|14582,0|157820,3
751072504|Saint-Thomas d'Aquin 4|75107|Paris 7e Arrondissement|43762,7|14026,0|149573,8
751072505|Saint-Thomas d'Aquin 5|75107|Paris 7e Arrondissement|40563,3|13898,7|146207,9
751072506|Saint-Thomas d'Aquin 6|75107|Paris 7e Arrondissement|41152,3|13232,8|144881,3
751072601|Invalides 1|75107|Paris 7e Arrondissement|42162,5|14961,7|165391,3
751072602|Invalides 2|75107|Paris 7e Arrondissement|42584,0|12644,6|166208,7
751072604|Invalides 4|75107|Paris 7e Arrondissement|48032,0|13931,3|154499,0
751072701|Ecole Militaire 1|75107|Paris 7e Arrondissement|35710,7|12304,0|102733,0
751072702|Ecole Militaire 2|75107|Paris 7e Arrondissement|40360,0|11860,7|123628,0
751072703|Ecole Militaire 3|75107|Paris 7e Arrondissement|54141,3|19666,7|118607,3
751072704|Ecole Militaire 4|75107|Paris 7e Arrondissement|42727,3|13921,4|114455,0
751072705|Ecole Militaire 5|75107|Paris 7e Arrondissement|50127,5|15800,0|158002,0
751072706|Ecole Militaire 6|75107|Paris 7e Arrondissement|37699,7|13907,2|121259,3
751072801|Gros Caillou 1|75107|Paris 7e Arrondissement|40328,3|13810,4|94472,2
751072802|Gros Caillou 2|75107|Paris 7e Arrondissement|37045,8|14103,0|92622,6
751072803|Gros Caillou 3|75107|Paris 7e Arrondissement|33298,0|11531,6|88500,4
751072804|Gros Caillou 4|75107|Paris 7e Arrondissement|34708,7|11828,1|92705,3
751072805|Gros Caillou 5|75107|Paris 7e Arrondissement|32226,0|11246,8|92157,0
751072806|Gros Caillou 6|75107|Paris 7e Arrondissement|58223,3|16744,0|206333,3
